"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1057901,"PRENTICE CONSUMER PARTNERS, LP",805-2095881324,14107,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",45124391,1000000,28,17,0,45,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",36,"N"
1057901,"PRENTICE CAPITAL LONG/SHORT EQUITY FUND, LP",805-4472777221,14101,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",13768981,5000000,1,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1049395,"GSA GLOBAL MACRO PARTNERS I LP",805-5716721802,162287,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Hedge Fund","",47518256,10000000,1,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",100,"N"
1057691,"CROSSTIMBERS OPPORTUNITY FUND, LP",805-9912813388,179354,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",49100000,1000000,36,2,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1057785,"VICTORI US FUND",805-2256461717,181059,"Delaware","United States","Y","N","N","Y","VICTORI MASTER FUND LTD",805-5401927705,"N","","N","Hedge Fund","",12000000,100000,20,10,100,90,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1052205,"RICHARDSONCAPITAL PRIVATE EQUAITY LIMITED PARTNERSHIP NO. 2C",805-1570044431,6480,"","Canada","Y","Y","N","N","",,"N","","N","Private Equity Fund","",10418513,10000000,40,50,0,94,"N","N","N",0,"Y","Y","N","Y","Yes","Y","Y","Y",0,"N"
1052205,"RFG PRIVATE EQUITY LIMITED PARTNERSHIP NO. 1A",805-2161608680,6468,"","Canada","Y","Y","N","N","",,"N","","N","Private Equity Fund","",57219762,10000000,34,30,0,72,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","Y",0,"N"
1052205,"RFG PRIVATE EQUITY LIMITED PARTNERSHIP NO. 1C",805-5712547221,6472,"","Canada","Y","Y","N","N","",,"N","","N","Private Equity Fund","",6119169,10000000,34,30,0,72,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","Y",0,"N"
1048467,"MOTUS FUND LTD.",805-7480955442,167426,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Other Private Fund","PRIVATE INVESTMENT FUND PRIMARILY FOR INSTITUTIONS AND SOPHISTICATED HIGH NET WORTH INDIVIDUALS",48108906,25000000,2,1,0,0,"N","N","N",0,"N","Y","Y","Y","Yes","N","Y","Y",100,"N"
1048467,"TOCCATA CAPITAL FUND",805-7371531498,54907,"","Cayman Islands","Y","N","N","N","",,"N","","N","Other Private Fund","PRIVATE INVESTMENT FUND PRIMARILY FOR INSTITUTIONS AND SOPHISTICATED HIGH NET WORTH INDIVIDUALS",37899754,500000,42,9,9,22,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1054527,"BULLSEYE MASTER I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS",805-5949016805,159011,"","Brazil","N","Y","N","N","",,"N","","N","Hedge Fund","",35441952,288875,1,0,0,0,"N","N","N",0,"N","N","N","N","","N","Y","Y",100,"N"
1032026,"EM BRAZIL TRADING 2 LLC",805-1385262143,178812,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",21768892,0,4,0,0,50,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1043239,"GLOBAL HEALTH INVESTMENT FUND I",805-6632819903,179816,"Delaware","United States","Y","Y","Y","N","",,"N","","N","Private Equity Fund","",61860000,250000,30,0,13,42,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1045075,"GLASSWING VENTURES, L.P.",805-5323563020,178660,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",10454545,0,8,1,72,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"Y"
1043658,"OHIO INNOVATION FUND, LLC",805-7843259806,170565,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",1992738,1000000,3,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","N",0,"N"
1044665,"MARITIME FINANCE HOLDINGS I LTD.",805-6056996903,179928,"","Bermuda","Y","Y","N","N","",,"N","","N","Private Equity Fund","",365380000,0,24,1,0,71,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1058323,"PINEBRIDGE ASIA PARTNERS, L.P.",805-9243600766,13330,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",204597,25000000,27,27,27,7,"Y","N","Y",4,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1058323,"PINEBRIDGE ASIA PARALLEL PARTNERS C.V.",805-9316887541,13337,"","Netherlands","N","Y","N","N","",,"N","","N","Private Equity Fund","",11819,25000000,2,40,40,60,"Y","N","Y",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1058323,"PINEBRIDGE AISA EX JAPAN EQUITY FUND",805-1783203463,61512,"","Ireland","N","Y","N","N","",,"N","","N","Other Private Fund","DUBLIN UCITS",244359691,0,87,0,0,100,"Y","N","Y",4,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1058323,"PINEBRIDGE ASIA PARTNERS II, L.P.",805-4377993473,13317,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",179492739,10000000,56,1,0,31,"Y","N","Y",9,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1058256,"OTTER CREEK PARTNERS I, LP",805-4290688692,24059,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",30954912,1000000,27,22,10,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1058256,"OTTER CREEK INTERNATIONAL, LTD.",805-1685606143,24070,"","British Virgin Islands","Y","N","N","N","",,"N","","N","Hedge Fund","",9464713,1000000,3,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1058394,"TORQX CAPITAL PARTNERS FUND I COOPERATIEF U.A.",805-3322995941,178255,"","Netherlands","N","Y","N","N","",,"N","","N","Private Equity Fund","",168000000,1250000,23,13,76,61,"N","N","N",0,"N","Y","N","Y","Report Not Yet Received","N","N","Y",0,"N"
1058293,"ARTHA SEVEN MASTER FUND LTD.",805-5853334680,181095,"","Cayman Islands","Y","N","Y","N","",,"N","","N","Hedge Fund","",17000000,100000,1,100,0,0,"N","N","N",0,"Y","N","","","","Y","Y","Y",0,"N"
1052717,"TOWER HOUSE MASTER FUND",805-6883914811,180600,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",150000000,1000000,19,25,72,78,"N","N","N",0,"N","Y","N","Y","Yes","Y","Y","Y",100,"N"
1055736,"DUFF ACKERMAN & GOODRICH, L.P.",805-2330602259,46408,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",106087,0,98,1,0,0,"N","N","N",0,"Y","N","","N","No","N","N","N",0,"N"
1055736,"DAG GP FUND, LLC",805-4229438078,46402,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",21149,0,4,100,0,0,"N","N","N",0,"Y","N","","N","No","N","N","N",0,"N"
1055736,"DUFF ACKERMAN & GOODRICH CD FUND, L.P.",805-8481449431,46404,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",10978,0,2,1,0,0,"N","N","N",0,"Y","N","","N","No","N","N","N",0,"N"
1055736,"DUFF ACKERMAN & GOODRICH QP FUND, L.P.",805-7630705760,46407,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",114603,0,85,1,13,0,"N","N","N",0,"Y","N","","N","No","N","N","N",0,"N"
1055761,"MOONRISE VENTURE PARTNERS I LP",805-6912143931,180873,"Delaware","United States","Y","Y","N","N","",,"Y","N","N","Venture Capital Fund","",0,1000000,3,1,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1055396,"PEMBERTON EUROPEAN MID-MARKET DEBT FUND I SCS, SICAV-FIS",805-4353823675,177332,"","Luxembourg","N","Y","N","N","",,"N","","N","Other Private Fund","DEBT FUND",506482301,5610500,32,0,9,100,"N","Y","N",87,"Y","Y","N","Y","Yes","N","Y","Y",100,"N"
1055396,"PEMBERTON DEBT FUND SCS, SICAV-FIS",805-8250498092,179694,"","Luxembourg","N","Y","Y","Y","",,"N","","N","Other Private Fund","DEBT FUND",48261483,5610500,5,0,0,80,"N","Y","N",10,"Y","Y","N","Y","Report Not Yet Received","N","Y","Y",100,"N"
1057620,"ALDWYCH CAPITAL PARTNERS LP",805-7321921287,67853,"","United Kingdom","Y","Y","N","N","",,"Y","N","N","Private Equity Fund","",133949948,1130000,11,17,17,54,"N","N","N",16,"Y","Y","N","Y","Report Not Yet Received","N","Y","Y",0,"N"
1057620,"ABERDEEN PRIVATE EQUITY FUND",805-9541219313,67854,"","Guernsey","Y","N","N","N","",,"Y","N","N","Private Equity Fund","",204074807,1,1000,1,1,99,"N","N","N",4,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1037134,"SOCIALALPHA INVESTMENT FUND (SAIF) SICAV-SIF",805-9232640013,179270,"","Luxembourg","Y","N","N","N","",,"N","","N","Hedge Fund","",15000000,150000,10,33,0,100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",100,"N"
1054813,"HALL CAPITAL PARTNERS, LP",805-4782035541,28475,"Oklahoma","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",22800000,250000,12,35,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","N",0,"N"
1053725,"VALARA PARTNERS, LP",805-4543550131,5409,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",28000000,1000000,5,5,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1042534,"EUROPA MEZZANINE, L.P.",805-9457111373,64100,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",183418578,7196350,6,42,0,62,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"Y"
1042534,"EUROPA FUND II, L.P./EUROPA FUND II US, L.P.",805-9008182216,10659,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",86014512,5656150,48,0,0,48,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1042534,"EUROPA FUND III, L.P.",805-1137814312,11274,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",530181419,5656150,75,0,0,30,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1042534,"EUROPA EMERGING EUROPE FUND, L.P.",805-4031339952,11308,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",93162278,5656150,22,0,0,40,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1042534,"EUROPA FUND IV (N°1) L.P./EUROPA FUND IV (N°2) L.P.",805-1308000686,54681,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",716833860,5656150,23,9,0,28,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"N"
1042534,"EUROPA FUND V (N°1) L.P./EUROPA FUND V (N°2) L.P.",805-8666508112,177302,"","United Kingdom","Y","N","N","N","",,"N","","N","Real Estate Fund","",370452372,5656150,7,15,0,79,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","N",0,"Y"
1046698,"TRIENT GLOBAL (IRE) FUNDS",805-2401813278,46018,"","Ireland","N","Y","Y","N","",,"N","","N","Hedge Fund","",2284000,108815,2,100,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1026985,"ADP II HOLDING 4 L.P.",805-1269148455,179970,"","Guernsey","N","Y","N","N","",,"N","","N","Private Equity Fund","",105139254,0,6,1,21,68,"N","Y","N",0,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1026985,"ADP I LP",805-9233844091,6841,"","Jersey","N","Y","N","N","",,"N","","N","Private Equity Fund","",23013815,7000000,20,21,0,99,"N","Y","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1026985,"AFRICAN DEVELOPMENT PARTNERS I, LLC",805-6752012701,4725,"","Mauritius","N","Y","N","N","",,"N","","N","Private Equity Fund","",288079718,7000000,25,0,19,72,"N","Y","N",0,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1026985,"AFRICAN DEVELOPMENT PARTNERS II L.P.",805-5514244578,55571,"","Guernsey","N","Y","Y","N","",,"N","","N","Private Equity Fund","",723194407,0,74,1,24,64,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"Y"
1056339,"GEORGIA RESEARCH ALLIANCE VENTURE FUND",805-1134971108,180931,"Georgia","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",44700000,100000,53,1,0,0,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1056518,"MADISON INDIA OPPORTUNITIES TRUST FUND",805-7115145398,181015,"","India","Y","Y","Y","N","",,"N","","N","Private Equity Fund","",175000000,149743,13,3,74,34,"N","N","N",4,"N","Y","Y","Y","Yes","N","Y","Y",0,"N"
1046040,"CURRENTLY NO PRIVATE FUNDS TO REPORT",805-3176725037,180069,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Hedge Fund","",0,0,0,0,0,0,"N","N","N",0,"N","N","N","N","No","N","N","N",0,"N"
1058615,"WYETREE YIELD DISTRIBUTION MASTER FUND",805-3187119899,55577,"","Ireland","N","Y","Y","N","",,"N","","N","Hedge Fund","",63019703,112000,10,6,13,100,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"Y"
1058615,"RESIDENTIAL REAL ESTATE TOTAL RETURN OPPORTUNITIES MASTER FUND L.P.",805-2619531152,32502,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",90696016,100000,16,49,5,100,"N","N","Y",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1058615,"WYETREE EUROPEAN RECOVERY MASTER FUND",805-5687631836,65425,"","Ireland","N","Y","Y","N","",,"N","","N","Hedge Fund","",56154273,112000,16,36,21,98,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"Y"
1045161,"CLAIRVEST EQUITY PARTNERS V-A LIMITED PARTNERSHIP",805-8795263103,166864,"","Canada","Y","Y","N","N","",,"N","","N","Private Equity Fund","",50221954,1000000,9,0,0,0,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1045161,"CLAIRVEST EQUITY PARTNERS IV-A LIMITED PARTNERSHIP",805-4253563840,42708,"","Canada","Y","Y","N","N","",,"N","","N","Private Equity Fund","",47571130,1000000,8,0,0,0,"N","N","N",0,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1044368,"OPERAND II FUND, LP",805-2784685700,179927,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",16150000,50000,50,19,0,0,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","N","Y","N",0,"N"
1046034,"GOODWATER CAPITAL I, L.P.",805-4630695965,65421,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",168190541,0,36,2,15,33,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1046034,"GOODWATER CAPITAL TITAN, L.P.",805-1618289718,69191,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",8020000,0,7,0,0,12,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1046034,"GOODWATER CAPITAL II, L.P.",805-1838090046,176169,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",253750000,0,41,2,24,40,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1043630,"TWOTAIL ALPHA MASTER FUND LP",805-8869500820,178285,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",0,5000000,0,0,0,0,"N","N","Y",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1043630,"TWOTAIL ALPHA ONSHORE FUND LP",805-9478921020,178277,"Delaware","United States","N","Y","N","Y","TWOTAIL ALPHA MASTER FUND LP",805-8869500820,"N","","N","Hedge Fund","",10000000,5000000,1,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1043630,"TWOTAIL ALPHA OFFSHORE FUND LTD.",805-9884330224,178278,"","Cayman Islands","N","Y","N","Y","TWOTAIL ALPHA MASTER FUND LP",805-8869500820,"N","","N","Hedge Fund","",0,5000000,0,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1043630,"ONETAIL HEDGEHOG FUND I LP",805-1468423823,178730,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",0,5000000,0,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1037826,"DHALION LTD.",805-5864152096,179319,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",22173606,5000000,8,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1045421,"NORTHWATER INTELLECTUAL PROPERTY FUND L.P. 3A",805-2900145223,179990,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",0,0,1,0,0,98,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1045421,"IP SUCCESSOR FUND 21 L.P.",805-7712494455,179989,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",40000000,0,1,13,0,68,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1030630,"PARAGON PARTNERS GROWTH FUND",805-7778972014,178934,"","India","Y","N","Y","N","",,"N","","N","Private Equity Fund","",11784281,147885,36,3,0,100,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","N",100,"N"
1046031,"MORPHEUS VENTURES I-A, L.P.",805-2248847544,180033,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",46474000,0,12,5,0,95,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1048068,"SANTÉ CAPITAL MASTER FUND, LP",805-6725222313,178193,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",0,5000000,3,0,0,0,"N","N","N",0,"Y","N","Y","","Report Not Yet Received","N","N","N",0,"N"
1048633,"KINTAIL PARTNERS FUND, LLC",805-1811697125,179224,"Alabama","United States","Y","Y","N","N","",,"N","","N","Hedge Fund","",0,100000,2,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1045609,"CANYON BRIDGE FUND I, LP",805-1423260578,180124,"Delaware","United States","Y","Y","N","N","",,"N","","N","Private Equity Fund","",110000000,300000000,1,0,0,100,"Y","Y","N",0,"N","Y","N","Y","Report Not Yet Received","N","Y","N",0,"N"
1047388,"KINTAIL PARTNERS FUND, LLC",805-1811697125,179224,"Alabama","United States","Y","Y","N","N","",,"N","","N","Hedge Fund","",0,100000,2,100,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1047422,"ELEGANTREE MASTER FUND SPC ZUG V MASTER SEGREGATED PORTFOLIO",805-9323798170,180141,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",106572041,1000000,1,0,0,100,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC URI II MASTER SEGREGATED PORTFOLIO",805-1785672915,167642,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",26643566,1000000,11,1,5,19,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC JURA MASTER SEGREGATED PORTFOLIO",805-5935441213,167645,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",91108711,1000000,14,1,3,8,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC TICINO SEGREGATED MASTER PORTFOLIO",805-2458169946,66562,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",4411920,1000000,1,0,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC GENEVA MASTER SEGREGATED PORTFOLIO",805-7868756794,56597,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",121363088,1000000,9,1,0,78,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC URI MASTER SEGREGATED PORTFOLIO",805-6065690754,56600,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",26102968,1000000,11,1,2,4,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC BERN MASTER SEGREGATED PORTFOLIO",805-4825166775,44147,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",7431436,1000000,8,2,0,63,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"CHAPELGATE CREDIT OPPORTUNITY MASTER FUND LIMITED",805-4499678218,43959,"","Bermuda","N","Y","Y","N","",,"N","","N","Hedge Fund","",542390300,250000,140,2,1,80,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC NORTHWEST MASTER SEGREGATED PORTFOLIO",805-9823235265,56590,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",18049765,1000000,2,1,0,1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"BLACK FOREST STRUCTURED LENDING MASTER FUND LP",805-8887043878,66579,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",482568191,20000000,18,1,16,68,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC SCHAFFHAUSEN MASTER SEGREGATED PORTFOLIO",805-5233240214,66558,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",108471822,1000000,20,1,2,14,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC SOLOTHURN MASTER SEGREGATED PORTFOLIO",805-1266344119,66559,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",30802003,1000000,16,1,2,6,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC THURGAU F MASTER SEGREGATED PORTFOLIO",805-6631580810,66560,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",96160795,1000000,16,1,3,7,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE MASTER FUND SPC THURGAU G MASTER SEGREGATED PORTFOLIO",805-6681947096,66561,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",160327297,1000000,1,0,0,100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE 2015 LEVERAGED MASTER FUND LTD",805-3113915389,167626,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",45745502,5000000,13,5,1,96,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047422,"ELEGANTREE 2015 TACTICAL MASTER FUND LTD",805-3363467182,167622,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",347118804,5000000,12,0,21,99,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1047795,"DASOMA CAPITAL PARTNERS MASTER FUND L.P.",805-5140341164,180205,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",51440000,1000000,15,4,0,80,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1048342,"BRAZIL CAPITAL GROWTH PARTNERS II B, L.P.",805-4330898615,25056,"","Canada","N","Y","N","N","",,"N","","N","Private Equity Fund","",49439991,5000000,11,1,15,9,"N","N","N",0,"Y","Y","Y","Y","No","N","N","Y",100,"Y"
1048342,"BRAZIL CAPITAL GROWTH PARTNERS II C, L.P.",805-8588869447,25260,"","Canada","N","Y","N","N","",,"N","","N","Private Equity Fund","",48199201,5000000,18,0,27,0,"N","N","N",0,"Y","Y","Y","Y","No","N","N","Y",100,"Y"
1048342,"BRAZIL CAPITAL PARTNERS I-B, LP",805-3252013511,25272,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",11900000,0,10,6,94,0,"N","N","N",0,"N","Y","Y","Y","No","N","N","N",100,"N"
1048342,"BRAZIL CAPITAL GROWTH PARTNERS II A, L.P.",805-7836346403,21863,"","Canada","N","Y","N","N","",,"N","","N","Private Equity Fund","",49375431,5000000,15,2,22,34,"N","N","N",0,"Y","Y","Y","Y","No","N","N","Y",100,"Y"
1048342,"BRAZIL OPPORTUNITY GROWTH PARTNERS III C, L.P.",805-1614675822,180266,"","Canada","N","Y","N","N","",,"N","","N","Private Equity Fund","",133000000,5000000,12,1,54,8,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","N","Y",100,"Y"
1057773,"HSBC EQUITY FUND",805-8343948789,25265,"","Canada","Y","N","N","N","",,"N","","N","Other Private Fund","PRIVATE FUND UNDER SECTION 3(C)(1) OF THE INVESTMENT COMPANY ACT OF 1940",302317302,500,15796,0,37,99,"N","N","Y",8,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
1057773,"HSBC CANADIAN BOND FUND",805-1444521647,25257,"","Canada","Y","N","N","N","",,"N","","N","Other Private Fund","PRIVATE FUND UNDER SECTION 3(C)(1) OF THE INVESTMENT COMPANY ACT OF 1940",826307441,500,22332,0,37,99,"N","N","Y",12,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
1057773,"HSBC EUROPEAN FUND",805-1930878636,25268,"","Canada","Y","N","N","N","",,"N","","N","Other Private Fund","PRIVATE FUND UNDER SECTION 3(C)(1) OF THE INVESTMENT COMPANY ACT OF 1940",51040316,500,7228,0,0,99,"N","Y","Y",4,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
1057773,"HSBC MORTGAGE FUND",805-4492816760,25273,"","Canada","Y","N","N","N","",,"N","","N","Other Private Fund","PRIVATE FUND UNDER SECTION 3(C)(1) OF THE INVESTMENT COMPANY ACT OF 1940",2349662592,500,19990,0,44,99,"N","N","Y",10,"N","Y","N","Y","Yes","N","Y","Y",100,"Y"
